city,state,price,bedroom_number,bathroom_number,price_per_unit
Brooklyn,NY,189000.0,0.0,1.0,409.0
Brooklyn,NY,499000.0,2.0,1.0,525.0
Brooklyn,NY,1100000.0,2.0,1.0,1066.0
Brooklyn,NY,1485000.0,2.0,2.0,1463.0
Brooklyn,NY,475000.0,2.0,1.0,452.0
Brooklyn,NY,699000.0,2.0,2.0,823.0
Brooklyn,NY,2260000.0,2.0,3.0,1795.0
Brooklyn,NY,219000.0,1.0,1.0,
Brooklyn,NY,369500.0,0.0,1.0,879.0
Brooklyn,NY,1150000.0,1.0,1.0,1603.0
Brooklyn,NY,659000.0,1.0,2.0,549.0
Brooklyn,NY,795000.0,3.0,2.0,513.0
Brooklyn,NY,759000.0,1.0,1.0,1157.0
Brooklyn,NY,955500.0,2.0,2.0,868.0
Brooklyn,NY,689000.0,3.0,2.0,429.0
Brooklyn,NY,1595000.0,1.0,1.0,
Brooklyn,NY,2950000.0,3.0,3.0,1802.0
Brooklyn,NY,475000.0,2.0,1.0,452.0
Brooklyn,NY,218000.0,2.0,1.0,242.0
Brooklyn,NY,1590000.0,2.0,2.0,1580.0
Brooklyn,NY,1800000.0,8.0,2.0,781.0
Brooklyn,NY,2649000.0,8.0,6.0,1034.0
Brooklyn,NY,3070000.0,3.0,3.0,1761.0
Brooklyn,NY,1610000.0,2.0,2.0,1600.0
Brooklyn,NY,494000.0,1.0,1.0,567.0
Brooklyn,NY,329900.0,2.0,1.0,377.0
Brooklyn,NY,3650000.0,3.0,3.0,1738.0
Brooklyn,NY,2150000.0,4.0,3.0,796.0
Brooklyn,NY,455000.0,2.0,1.0,455.0
Brooklyn,NY,2635000.0,3.0,3.0,1609.0
Brooklyn,NY,265000.0,1.0,1.0,
Brooklyn,NY,899000.0,3.0,2.0,452.0
Brooklyn,NY,995000.0,1.0,1.0,1993.0
Brooklyn,NY,2100000.0,2.0,3.0,1697.0
Brooklyn,NY,235000.0,2.0,1.0,235.0
Brooklyn,NY,622500.0,2.0,1.0,622.0
Brooklyn,NY,225000.0,2.0,1.0,236.0
Brooklyn,NY,3750000.0,5.0,6.0,1500.0
Brooklyn,NY,568000.0,2.0,1.0,757.0
Brooklyn,NY,1995000.0,3.0,2.0,1541.0
Brooklyn,NY,635000.0,2.0,1.0,604.0
Brooklyn,NY,1850000.0,12.0,6.0,392.0
Brooklyn,NY,350000.0,3.0,1.0,
Brooklyn,NY,289000.0,1.0,1.0,
Brooklyn,NY,1850000.0,12.0,7.0,392.0
Brooklyn,NY,2195000.0,2.0,2.0,1531.0
Brooklyn,NY,695000.0,2.0,1.0,631.0
Brooklyn,NY,699000.0,1.0,1.0,1059.0
Brooklyn,NY,1310000.0,0.0,2.0,1017.0
Brooklyn,NY,424999.0,1.0,1.0,566.0
Brooklyn,NY,1500000.0,4.0,2.0,
Brooklyn,NY,4150000.0,,0.0,2273.0
Brooklyn,NY,1695000.0,2.0,1.0,
Brooklyn,NY,3000000.0,,4.0,961.0
Brooklyn,NY,1800000.0,6.0,2.0,655.0
Brooklyn,NY,2995000.0,2.0,2.0,1711.0
Brooklyn,NY,2400000.0,2.0,2.0,1930.0
Brooklyn,NY,1600000.0,6.0,3.0,481.0
Brooklyn,NY,1250000.0,1.0,1.0,1785.0
Brooklyn,NY,685000.0,1.0,1.0,1007.0
Brooklyn,NY,1398888.0,4.0,3.0,558.0
Brooklyn,NY,210000.0,1.0,1.0,262.0
Brooklyn,NY,1729000.0,18.0,6.0,
Brooklyn,NY,675000.0,0.0,1.0,1366.0
Brooklyn,NY,765000.0,1.0,1.0,1283.0
Brooklyn,NY,559000.0,3.0,1.0,508.0
Brooklyn,NY,1590000.0,4.0,3.0,543.0
Brooklyn,NY,1196955.0,1.0,1.0,1644.0
Brooklyn,NY,1925000.0,6.0,6.0,
Brooklyn,NY,839000.0,3.0,2.0,505.0
Brooklyn,NY,599999.0,3.0,1.0,985.0
Brooklyn,NY,2278310.0,2.0,2.0,1938.0
Brooklyn,NY,1849000.0,4.0,3.0,1100.0
Brooklyn,NY,279000.0,1.0,1.0,328.0
Brooklyn,NY,419000.0,1.0,1.0,698.0
Brooklyn,NY,699000.0,0.0,1.0,1044.0
Brooklyn,NY,1675000.0,2.0,2.0,1635.0
Brooklyn,NY,425000.0,1.0,1.0,607.0
Brooklyn,NY,659000.0,3.0,2.0,776.0
Brooklyn,NY,1050000.0,2.0,2.0,1076.0
Brooklyn,NY,1570000.0,2.0,2.0,1592.0
Brooklyn,NY,1279000.0,3.0,3.0,921.0
Brooklyn,NY,1470000.0,8.0,6.0,
Brooklyn,NY,620000.0,1.0,1.0,1070.0
Brooklyn,NY,1810000.0,2.0,2.0,1757.0
Brooklyn,NY,379000.0,0.0,1.0,879.0
Brooklyn,NY,465000.0,2.0,1.0,489.0
Brooklyn,NY,885000.0,1.0,1.0,1248.0
Brooklyn,NY,1395000.0,2.0,1.0,1395.0
Brooklyn,NY,949000.0,3.0,3.0,489.0
Brooklyn,NY,2599000.0,8.0,4.0,762.0
Brooklyn,NY,1925000.0,2.0,2.0,1494.0
Brooklyn,NY,599000.0,4.0,3.0,271.0
Brooklyn,NY,438000.0,2.0,1.0,438.0
Brooklyn,NY,2500000.0,3.0,3.0,1639.0
Brooklyn,NY,1349009.0,4.0,4.0,
Brooklyn,NY,289000.0,1.0,1.0,578.0
Brooklyn,NY,795000.0,1.0,1.0,1432.0
Brooklyn,NY,1999000.0,4.0,4.0,689.0
Brooklyn,NY,185000.0,0.0,1.0,973.0
Brooklyn,NY,1425000.0,2.0,2.0,1231.0
Brooklyn,NY,1800000.0,,,449.0
Brooklyn,NY,220000.0,2.0,1.0,220.0
Brooklyn,NY,799000.0,1.0,1.0,
Brooklyn,NY,779000.0,3.0,2.0,907.0
Brooklyn,NY,3200000.0,,0.0,
Brooklyn,NY,1365000.0,3.0,2.0,959.0
Brooklyn,NY,215000.0,2.0,1.0,239.0
Brooklyn,NY,1899000.0,8.0,3.0,619.0
Brooklyn,NY,1849000.0,4.0,3.0,840.0
Brooklyn,NY,1088000.0,,1.0,599.0
Brooklyn,NY,1850000.0,,2.0,
Brooklyn,NY,3995000.0,8.0,4.0,556.0
Brooklyn,NY,999999.0,4.0,4.0,384.0
Brooklyn,NY,1499000.0,3.0,2.0,485.0
Brooklyn,NY,799000.0,1.0,1.0,
Brooklyn,NY,1100000.0,3.0,2.0,797.0
Brooklyn,NY,749999.0,3.0,1.0,749.0
Brooklyn,NY,789000.0,1.0,1.0,1323.0
Brooklyn,NY,550000.0,2.0,1.0,550.0
Brooklyn,NY,699000.0,4.0,2.0,336.0
Brooklyn,NY,975000.0,1.0,2.0,1000.0
Brooklyn,NY,2090000.0,,,
Brooklyn,NY,1299000.0,3.0,2.0,687.0
Brooklyn,NY,780000.0,1.0,1.0,1392.0
Brooklyn,NY,1699000.0,,3.0,707.0
Brooklyn,NY,325000.0,2.0,1.0,309.0
Brooklyn,NY,2085000.0,3.0,2.0,1611.0
Brooklyn,NY,1250000.0,2.0,2.0,1440.0
Brooklyn,NY,849000.0,2.0,2.0,789.0
Brooklyn,NY,379999.0,1.0,1.0,524.0
Brooklyn,NY,2150000.0,2.0,2.0,1933.0
Brooklyn,NY,1899000.0,6.0,3.0,821.0
Brooklyn,NY,1598000.0,3.0,3.0,507.0
Brooklyn,NY,3000000.0,3.0,3.0,1721.0
Brooklyn,NY,2699000.0,12.0,6.0,599.0
Brooklyn,NY,760000.0,3.0,2.0,431.0
Brooklyn,NY,750000.0,2.0,2.0,704.0
Brooklyn,NY,1445000.0,1.0,1.0,1643.0
Brooklyn,NY,835000.0,1.0,1.0,1333.0
Brooklyn,NY,1650000.0,4.0,4.0,717.0
Brooklyn,NY,56900.0,,,
Brooklyn,NY,1375000.0,2.0,2.0,1189.0
Brooklyn,NY,2699000.0,12.0,6.0,599.0
Brooklyn,NY,1100000.0,3.0,3.0,306.0
Brooklyn,NY,1250000.0,4.0,3.0,634.0
Brooklyn,NY,675000.0,0.0,1.0,1318.0
Brooklyn,NY,775000.0,1.0,1.0,1345.0
Brooklyn,NY,1800000.0,6.0,2.0,777.0
Brooklyn,NY,1388888.0,7.0,4.0,429.0
Brooklyn,NY,4999999.0,3.0,3.0,2024.0
Brooklyn,NY,765000.0,1.0,1.0,1318.0
Brooklyn,NY,1568000.0,5.0,6.0,298.0
Brooklyn,NY,729000.0,2.0,2.0,531.0
Brooklyn,NY,1950000.0,2.0,2.0,1482.0
Brooklyn,NY,2995000.0,5.0,4.0,972.0
Brooklyn,NY,929000.0,3.0,3.0,580.0
Brooklyn,NY,2380000.0,,4.0,
Brooklyn,NY,1788000.0,2.0,2.0,1416.0
Brooklyn,NY,2149000.0,6.0,3.0,
Brooklyn,NY,650000.0,2.0,2.0,
Brooklyn,NY,485000.0,1.0,1.0,
Brooklyn,NY,800000.0,1.0,1.0,1290.0
Brooklyn,NY,845000.0,2.0,1.0,1300.0
Brooklyn,NY,989000.0,5.0,2.0,461.0
Brooklyn,NY,625000.0,2.0,1.0,572.0
Brooklyn,NY,1999000.0,2.0,3.0,1237.0
Brooklyn,NY,850000.0,3.0,2.0,602.0
Brooklyn,NY,2075000.0,3.0,3.0,1145.0
Brooklyn,NY,2100000.0,2.0,2.0,1804.0
Brooklyn,NY,838000.0,2.0,2.0,836.0
Brooklyn,NY,1560000.0,2.0,2.0,1582.0
Brooklyn,NY,319000.0,2.0,1.0,398.0
Brooklyn,NY,2700000.0,8.0,8.0,478.0
Brooklyn,NY,950000.0,1.0,1.0,1454.0
Brooklyn,NY,829000.0,3.0,2.0,557.0
Brooklyn,NY,1495000.0,0.0,1.0,1359.0
Brooklyn,NY,925000.0,1.0,1.0,1008.0
Brooklyn,NY,699999.0,3.0,2.0,641.0
Brooklyn,NY,1152735.0,1.0,1.0,1583.0
Brooklyn,NY,1800000.0,6.0,3.0,1440.0
Brooklyn,NY,390000.0,0.0,1.0,906.0
Brooklyn,NY,1313760.0,1.0,1.0,1658.0
Brooklyn,NY,995000.0,1.0,1.0,1526.0
Brooklyn,NY,295000.0,1.0,1.0,337.0
Brooklyn,NY,1225000.0,3.0,2.0,951.0
Brooklyn,NY,1795000.0,3.0,2.0,1277.0
Brooklyn,NY,1995000.0,3.0,2.0,1403.0
Brooklyn,NY,775000.0,1.0,1.0,1345.0
Brooklyn,NY,725000.0,2.0,1.0,884.0
Brooklyn,NY,1840000.0,2.0,2.0,1506.0
Brooklyn,NY,1750000.0,12.0,6.0,360.0
Brooklyn,NY,980000.0,1.0,1.0,1342.0
Brooklyn,NY,1750000.0,12.0,6.0,360.0
Brooklyn,NY,1225000.0,1.0,1.0,1655.0
Brooklyn,NY,1299000.0,7.0,4.0,618.0
Brooklyn,NY,2760000.0,3.0,3.0,1687.0
Brooklyn,NY,1359000.0,7.0,5.0,659.0
Brooklyn,NY,1495000.0,2.0,2.0,1031.0
Brooklyn,NY,1150000.0,4.0,1.0,560.0
Brooklyn,NY,1615000.0,2.0,2.0,1541.0
Brooklyn,NY,688888.0,2.0,1.0,825.0
Brooklyn,NY,1000000.0,6.0,2.0,529.0
Brooklyn,NY,3980000.0,15.0,7.0,693.0
Brooklyn,NY,729800.0,2.0,3.0,403.0
Brooklyn,NY,250000.0,2.0,1.0,
Brooklyn,NY,595000.0,2.0,2.0,121.0
Brooklyn,NY,1675000.0,2.0,2.0,1663.0
Brooklyn,NY,395000.0,0.0,1.0,905.0
Brooklyn,NY,588000.0,2.0,1.0,896.0
Brooklyn,NY,250000.0,2.0,1.0,
Brooklyn,NY,3500000.0,16.0,6.0,912.0
Brooklyn,NY,2150000.0,1.0,3.0,1165.0
Brooklyn,NY,1199000.0,5.0,4.0,599.0
Brooklyn,NY,1380000.0,4.0,2.0,448.0
Brooklyn,NY,385000.0,2.0,1.0,
Brooklyn,NY,700000.0,2.0,2.0,698.0
Brooklyn,NY,1349000.0,5.0,2.0,685.0
Brooklyn,NY,2875000.0,8.0,9.0,563.0
Brooklyn,NY,1495000.0,9.0,3.0,473.0
Brooklyn,NY,1545000.0,2.0,2.0,1438.0
Brooklyn,NY,375000.0,0.0,1.0,892.0
Brooklyn,NY,375000.0,1.0,1.0,833.0
Brooklyn,NY,1775000.0,2.0,2.0,1487.0
Brooklyn,NY,595000.0,2.0,2.0,812.0
Brooklyn,NY,3998000.0,,0.0,
Brooklyn,NY,1299000.0,3.0,2.0,1422.0
Brooklyn,NY,998000.0,,2.0,514.0
Brooklyn,NY,1550000.0,,4.0,
Brooklyn,NY,3350000.0,3.0,2.0,2282.0
Brooklyn,NY,499000.0,3.0,1.0,389.0
Brooklyn,NY,1130000.0,6.0,3.0,672.0
Brooklyn,NY,525000.0,1.0,1.0,875.0
Brooklyn,NY,1288000.0,4.0,4.0,517.0
Brooklyn,NY,1949000.0,0.0,3.0,735.0
Brooklyn,NY,2150000.0,3.0,2.0,1442.0
Brooklyn,NY,340000.0,2.0,1.0,367.0
Brooklyn,NY,498000.0,2.0,1.0,905.0
Brooklyn,NY,1650000.0,2.0,2.0,1536.0
Brooklyn,NY,429000.0,2.0,1.0,429.0
Brooklyn,NY,1349000.0,12.0,6.0,256.0
Brooklyn,NY,3100000.0,10.0,6.0,879.0
Brooklyn,NY,1658800.0,6.0,2.0,573.0
Brooklyn,NY,2080000.0,,3.0,526.0
Brooklyn,NY,1100000.0,1.0,1.0,1359.0
Brooklyn,NY,699999.0,3.0,2.0,466.0
Brooklyn,NY,1300000.0,8.0,4.0,338.0
Brooklyn,NY,1095000.0,1.0,1.0,2035.0
Brooklyn,NY,215000.0,2.0,1.0,247.0
Brooklyn,NY,1398000.0,14.0,6.0,248.0
Brooklyn,NY,2500000.0,3.0,3.0,1639.0
Brooklyn,NY,195000.0,1.0,1.0,243.0
Brooklyn,NY,1398000.0,14.0,6.0,248.0
Brooklyn,NY,788000.0,2.0,2.0,492.0
Brooklyn,NY,975000.0,1.0,1.0,1495.0
Brooklyn,NY,2999000.0,11.0,6.0,
Brooklyn,NY,245000.0,1.0,1.0,445.0
Brooklyn,NY,1800000.0,2.0,2.0,1675.0
Brooklyn,NY,559000.0,2.0,1.0,559.0
Brooklyn,NY,259000.0,1.0,1.0,287.0
Brooklyn,NY,3500000.0,10.0,6.0,717.0
Brooklyn,NY,2105000.0,2.0,2.0,1594.0
Brooklyn,NY,1650000.0,,4.0,
Brooklyn,NY,230000.0,2.0,1.0,242.0
Brooklyn,NY,1375000.0,2.0,2.0,1045.0
Brooklyn,NY,4595000.0,3.0,3.0,2533.0
Brooklyn,NY,888000.0,2.0,3.0,549.0
Brooklyn,NY,1320000.0,5.0,3.0,544.0
Brooklyn,NY,3100000.0,10.0,6.0,
Brooklyn,NY,1695000.0,2.0,1.0,1412.0
Brooklyn,NY,3499000.0,,6.0,822.0
Brooklyn,NY,509500.0,1.0,1.0,828.0
Brooklyn,NY,2850000.0,4.0,7.0,1094.0
Brooklyn,NY,1295000.0,2.0,2.0,1285.0
Brooklyn,NY,1599000.0,6.0,3.0,751.0
Brooklyn,NY,1099000.0,3.0,3.0,803.0
Brooklyn,NY,1225000.0,2.0,2.0,1411.0
Brooklyn,NY,1100000.0,2.0,2.0,959.0
Brooklyn,NY,5650000.0,3.0,4.0,1681.0
Brooklyn,NY,425000.0,1.0,1.0,719.0
Brooklyn,NY,1275000.0,2.0,1.0,1376.0
Brooklyn,NY,5580000.0,,4.0,1660.0
Brooklyn,NY,649000.0,4.0,2.0,487.0
Brooklyn,NY,1800000.0,8.0,3.0,588.0
Brooklyn,NY,845000.0,2.0,1.0,
Brooklyn,NY,1414182.0,1.0,1.0,1838.0
Brooklyn,NY,1288888.0,3.0,3.0,725.0
Brooklyn,NY,1688888.0,,3.0,
Brooklyn,NY,2450000.0,2.0,2.0,1933.0
Brooklyn,NY,1157760.0,1.0,1.0,1570.0
Brooklyn,NY,458900.0,2.0,3.0,382.0
Brooklyn,NY,1180000.0,3.0,1.0,1334.0
Brooklyn,NY,3000000.0,6.0,3.0,842.0
Brooklyn,NY,1850000.0,2.0,2.0,1515.0
Brooklyn,NY,2250000.0,4.0,3.0,810.0
Brooklyn,NY,1180000.0,3.0,1.0,1334.0
Brooklyn,NY,2495000.0,5.0,3.0,828.0
Brooklyn,NY,1973820.0,2.0,2.0,1694.0
Brooklyn,NY,1050000.0,4.0,3.0,812.0
Brooklyn,NY,2500000.0,11.0,6.0,514.0
Brooklyn,NY,2850000.0,3.0,3.0,1965.0
Brooklyn,NY,1300000.0,2.0,3.0,984.0
Brooklyn,NY,749000.0,3.0,2.0,445.0
Brooklyn,NY,3500000.0,,4.0,453.0
Brooklyn,NY,1650000.0,2.0,2.0,1536.0
Brooklyn,NY,1250000.0,1.0,2.0,1407.0
Brooklyn,NY,1090000.0,4.0,3.0,477.0
Brooklyn,NY,3295000.0,6.0,6.0,659.0
Brooklyn,NY,998000.0,4.0,3.0,772.0
Brooklyn,NY,2200000.0,3.0,2.0,1475.0
Brooklyn,NY,5495000.0,3.0,3.0,2975.0
Brooklyn,NY,798000.0,3.0,3.0,443.0
Brooklyn,NY,1595000.0,2.0,2.0,1405.0
Brooklyn,NY,640000.0,0.0,1.0,1032.0
Brooklyn,NY,798000.0,3.0,2.0,443.0
Brooklyn,NY,1850000.0,2.0,2.0,1431.0
Brooklyn,NY,895000.0,1.0,1.0,1148.0
Brooklyn,NY,376000.0,1.0,1.0,429.0
Brooklyn,NY,1650000.0,1.0,1.0,1301.0
Brooklyn,NY,1360000.0,2.0,2.0,1360.0
Brooklyn,NY,535000.0,2.0,1.0,710.0
Brooklyn,NY,2450000.0,2.0,3.0,1229.0
Brooklyn,NY,1350000.0,2.0,2.0,1350.0
Brooklyn,NY,2500000.0,3.0,2.0,1793.0
Brooklyn,NY,1340000.0,2.0,2.0,1340.0
Brooklyn,NY,3225000.0,3.0,3.0,1836.0
Brooklyn,NY,1500000.0,2.0,2.0,1254.0
Brooklyn,NY,1090000.0,1.0,1.0,1467.0
Brooklyn,NY,1380000.0,2.0,2.0,1193.0
Brooklyn,NY,750000.0,0.0,1.0,1497.0
Brooklyn,NY,2075000.0,2.0,2.0,
Brooklyn,NY,1750000.0,2.0,2.0,1509.0
Brooklyn,NY,389000.0,1.0,1.0,598.0
Brooklyn,NY,3110000.0,5.0,4.0,
Brooklyn,NY,1055000.0,1.0,1.0,1328.0
Brooklyn,NY,1840000.0,6.0,2.0,653.0
Brooklyn,NY,895000.0,1.0,1.0,1193.0
Brooklyn,NY,1450000.0,3.0,3.0,529.0
Brooklyn,NY,2150000.0,2.0,3.0,1342.0
Brooklyn,NY,1298000.0,5.0,3.0,716.0
Brooklyn,NY,945000.0,1.0,1.0,1323.0
Brooklyn,NY,399000.0,1.0,1.0,623.0
Brooklyn,NY,1395000.0,2.0,1.0,1092.0
Brooklyn,NY,2050000.0,8.0,6.0,2277.0
Brooklyn,NY,1475000.0,2.0,2.0,1398.0
Brooklyn,NY,1625000.0,,3.0,451.0
Brooklyn,NY,1525000.0,2.0,2.0,1452.0
Brooklyn,NY,2500000.0,,0.0,620.0
Brooklyn,NY,2300000.0,3.0,3.0,1556.0
Brooklyn,NY,170000.0,1.0,1.0,226.0
Brooklyn,NY,608000.0,3.0,2.0,554.0
Brooklyn,NY,1999999.0,3.0,2.0,1120.0
Brooklyn,NY,377000.0,0.0,1.0,856.0
Brooklyn,NY,3600000.0,,4.0,762.0
Brooklyn,NY,1292340.0,1.0,1.0,1631.0
Brooklyn,NY,1750000.0,5.0,3.0,806.0
Brooklyn,NY,1380000.0,,3.0,
Brooklyn,NY,699999.0,3.0,2.0,668.0
Brooklyn,NY,795000.0,3.0,2.0,653.0
Brooklyn,NY,1200000.0,3.0,3.0,765.0
Brooklyn,NY,1250000.0,,2.0,606.0
Brooklyn,NY,2488000.0,4.0,4.0,1036.0
Brooklyn,NY,1995000.0,10.0,5.0,536.0
Brooklyn,NY,180000.0,1.0,1.0,225.0
Brooklyn,NY,780000.0,0.0,3.0,211.0
Brooklyn,NY,210000.0,0.0,1.0,381.0
Brooklyn,NY,1200000.0,5.0,3.0,473.0
Brooklyn,NY,339000.0,1.0,1.0,484.0
Brooklyn,NY,387000.0,0.0,1.0,783.0
Brooklyn,NY,440000.0,1.0,1.0,880.0
Brooklyn,NY,210000.0,0.0,1.0,381.0
Brooklyn,NY,1999000.0,4.0,2.0,1427.0
Brooklyn,NY,595000.0,1.0,1.0,815.0
Brooklyn,NY,749000.0,1.0,1.0,1141.0
Brooklyn,NY,342999.0,1.0,1.0,446.0
Brooklyn,NY,999000.0,1.0,1.0,1133.0
Brooklyn,NY,225000.0,1.0,1.0,300.0
Brooklyn,NY,995000.0,1.0,1.0,1264.0
Brooklyn,NY,379300.0,1.0,1.0,399.0
Brooklyn,NY,3400000.0,3.0,4.0,753.0
Brooklyn,NY,649000.0,3.0,2.0,451.0
Brooklyn,NY,1525000.0,2.0,2.0,1419.0
Brooklyn,NY,899000.0,2.0,2.0,535.0
Brooklyn,NY,995000.0,1.0,1.0,1526.0
Brooklyn,NY,748000.0,3.0,1.0,611.0
Brooklyn,NY,2198940.0,2.0,2.0,2082.0
Brooklyn,NY,2195000.0,4.0,2.0,962.0
Brooklyn,NY,269900.0,1.0,1.0,449.0
Brooklyn,NY,2521545.0,2.0,2.0,2120.0
Brooklyn,NY,2999000.0,6.0,3.0,1199.0
Brooklyn,NY,675000.0,4.0,2.0,677.0
Brooklyn,NY,1180000.0,2.0,2.0,1364.0
Brooklyn,NY,1485000.0,2.0,2.0,1283.0
Brooklyn,NY,3600000.0,16.0,8.0,449.0
Brooklyn,NY,215000.0,1.0,1.0,286.0
Brooklyn,NY,958000.0,0.0,1.0,871.0
Brooklyn,NY,800000.0,1.0,1.0,
Brooklyn,NY,659000.0,3.0,2.0,615.0
Brooklyn,NY,1199999.0,5.0,4.0,599.0
Brooklyn,NY,3450000.0,3.0,3.0,1898.0
Brooklyn,NY,1995000.0,3.0,2.0,1113.0
Brooklyn,NY,1850000.0,7.0,3.0,770.0
Brooklyn,NY,938000.0,3.0,3.0,398.0
Brooklyn,NY,2100000.0,3.0,2.0,1576.0
Brooklyn,NY,995000.0,1.0,1.0,1264.0
Brooklyn,NY,659000.0,2.0,2.0,672.0
Brooklyn,NY,2295000.0,2.0,3.0,1712.0
Brooklyn,NY,1149000.0,3.0,2.0,
Brooklyn,NY,3615000.0,3.0,3.0,1827.0
Brooklyn,NY,799000.0,3.0,2.0,639.0
Brooklyn,NY,3012500.0,3.0,3.0,1745.0
Brooklyn,NY,2100000.0,4.0,3.0,828.0
Brooklyn,NY,3270000.0,12.0,8.0,792.0
Brooklyn,NY,3000000.0,14.0,9.0,471.0
Brooklyn,NY,779000.0,3.0,2.0,505.0
Brooklyn,NY,650000.0,1.0,2.0,983.0
Brooklyn,NY,995000.0,2.0,2.0,953.0
Brooklyn,NY,1640000.0,2.0,2.0,1612.0
Brooklyn,NY,649000.0,2.0,2.0,763.0
Brooklyn,NY,3000000.0,5.0,4.0,2895.0
Brooklyn,NY,725000.0,2.0,1.0,977.0
Brooklyn,NY,845000.0,0.0,1.0,1786.0
Brooklyn,NY,829000.0,3.0,1.0,495.0
Brooklyn,NY,1599000.0,4.0,3.0,832.0
Brooklyn,NY,1250000.0,6.0,6.0,208.0
Brooklyn,NY,1450000.0,2.0,1.0,1463.0
Brooklyn,NY,289000.0,2.0,1.0,304.0
Brooklyn,NY,3000000.0,9.0,3.0,1090.0
Brooklyn,NY,2750000.0,9.0,6.0,
Brooklyn,NY,1250000.0,1.0,1.0,1547.0
Brooklyn,NY,279000.0,1.0,1.0,372.0
Brooklyn,NY,725000.0,2.0,1.0,604.0
Brooklyn,NY,1600000.0,3.0,3.0,1183.0
Brooklyn,NY,2712500.0,3.0,2.0,1799.0
Brooklyn,NY,159000.0,1.0,1.0,212.0
Brooklyn,NY,1399000.0,9.0,7.0,
Brooklyn,NY,660000.0,1.0,1.0,
Brooklyn,NY,749000.0,3.0,2.0,642.0
Brooklyn,NY,549000.0,2.0,1.0,
Brooklyn,NY,1799000.0,8.0,4.0,713.0
Brooklyn,NY,799000.0,2.0,2.0,713.0
Brooklyn,NY,1820000.0,2.0,2.0,1472.0
Brooklyn,NY,1949000.0,6.0,4.0,521.0
Brooklyn,NY,1500000.0,8.0,8.0,272.0
Brooklyn,NY,260000.0,1.0,1.0,346.0
Brooklyn,NY,5999999.0,4.0,4.0,2011.0
Brooklyn,NY,1749000.0,5.0,3.0,792.0
Brooklyn,NY,549000.0,1.0,1.0,998.0
Brooklyn,NY,799000.0,3.0,3.0,616.0
Brooklyn,NY,2685000.0,3.0,3.0,1640.0
Brooklyn,NY,799000.0,5.0,3.0,644.0
Brooklyn,NY,1150000.0,4.0,3.0,
Brooklyn,NY,1250000.0,5.0,2.0,340.0
Brooklyn,NY,1900000.0,4.0,4.0,575.0
Brooklyn,NY,2105000.0,2.0,2.0,1656.0
Brooklyn,NY,1300000.0,,3.0,372.0
Brooklyn,NY,799000.0,,,
Brooklyn,NY,549000.0,2.0,1.0,
Brooklyn,NY,204900.0,2.0,1.0,226.0
Brooklyn,NY,675000.0,1.0,1.0,964.0
Brooklyn,NY,825000.0,2.0,2.0,877.0
Brooklyn,NY,1152735.0,1.0,1.0,1568.0
Brooklyn,NY,2699000.0,5.0,2.0,1124.0
Brooklyn,NY,1442280.0,1.0,1.0,1920.0
Brooklyn,NY,599000.0,1.0,1.0,
Brooklyn,NY,945000.0,2.0,2.0,859.0
Brooklyn,NY,1288800.0,5.0,2.0,523.0
Brooklyn,NY,709683.0,1.0,1.0,
Brooklyn,NY,2250000.0,5.0,4.0,775.0
Brooklyn,NY,645000.0,1.0,1.0,
Brooklyn,NY,999999.0,5.0,4.0,453.0
Brooklyn,NY,1399000.0,2.0,2.0,1165.0
Brooklyn,NY,240000.0,1.0,1.0,400.0
Brooklyn,NY,825000.0,1.0,1.0,1500.0
Brooklyn,NY,525000.0,1.0,1.0,856.0
Brooklyn,NY,720000.0,2.0,1.0,
Brooklyn,NY,725000.0,2.0,1.0,967.0
Brooklyn,NY,535000.0,1.0,1.0,897.0
Brooklyn,NY,2680000.0,3.0,3.0,1638.0
Brooklyn,NY,369000.0,1.0,1.0,567.0
Brooklyn,NY,1930000.0,5.0,3.0,550.0
Brooklyn,NY,710000.0,0.0,1.0,1686.0
Brooklyn,NY,2000000.0,4.0,4.0,729.0
Brooklyn,NY,1785000.0,2.0,2.0,1398.0
Brooklyn,NY,1250000.0,,,
Brooklyn,NY,1100000.0,4.0,3.0,
Brooklyn,NY,229000.0,1.0,1.0,458.0
Brooklyn,NY,1550000.0,2.0,2.0,1275.0
Brooklyn,NY,645000.0,1.0,1.0,810.0
Brooklyn,NY,189000.0,1.0,1.0,252.0
Brooklyn,NY,999000.0,2.0,1.0,1095.0
Brooklyn,NY,950000.0,4.0,2.0,654.0
Brooklyn,NY,339000.0,2.0,1.0,376.0
Brooklyn,NY,725000.0,1.0,1.0,1122.0
Brooklyn,NY,995000.0,3.0,2.0,789.0
Brooklyn,NY,225000.0,2.0,1.0,225.0
Brooklyn,NY,1395000.0,3.0,1.0,1521.0
Brooklyn,NY,1399000.0,9.0,7.0,445.0
Brooklyn,NY,452500.0,1.0,1.0,860.0
Brooklyn,NY,1995000.0,3.0,3.0,950.0
Brooklyn,NY,569000.0,2.0,2.0,758.0
Brooklyn,NY,289000.0,2.0,1.0,304.0
Brooklyn,NY,1995000.0,3.0,3.0,
Brooklyn,NY,2950000.0,8.0,6.0,644.0
Brooklyn,NY,2200000.0,3.0,2.0,1165.0
Brooklyn,NY,210000.0,1.0,1.0,300.0
Brooklyn,NY,2350000.0,3.0,3.0,1869.0
Brooklyn,NY,999000.0,3.0,3.0,438.0
Brooklyn,NY,2450000.0,5.0,3.0,1200.0
