price,monthly_payment,"Median household income (in 2022 dollars), 2018-2022",bedroom_number,property_type,Borough,can_afford
999000.0,6452.955005635118,,1.0,CONDO,Manhattan,0
5750000.0,37141.63291531725,,3.0,CONDO,Manhattan,0
4035000.0,26063.737184922622,,2.0,CONDO,Manhattan,0
3680000.0,23770.64506580304,,2.0,CONDO,Manhattan,0
79000000.0,510293.7391843587,,1.0,CONDO,Manhattan,0
1285000.0,8300.3475297709,,1.0,CONDO,Manhattan,0
4850000.0,31328.159937267592,,2.0,CONDO,Manhattan,0
6750000.0,43601.047335372416,,5.0,CONDO,Manhattan,0
895000.0,5781.175905949381,,2.0,CONDO,Manhattan,0
635000.0,4101.7281567350365,,1.0,CONDO,Manhattan,0
345000.0,2228.497974919035,,1.0,CONDO,Manhattan,0
3795000.0,24513.47772410939,,5.0,TOWNHOUSE,Manhattan,0
3759000.0,24280.938804987403,,2.0,CONDO,Manhattan,0
655000.0,4230.9164451361385,,1.0,CONDO,Manhattan,0
1375000.0,8881.694827575864,,2.0,CONDO,Manhattan,0
999000.0,6452.955005635118,,2.0,CONDO,Manhattan,0
1349000.0,8713.75005265443,,1.0,CONDO,Manhattan,0
6250000.0,40371.34012534484,,3.0,CONDO,Manhattan,0
4950000.0,31974.10137927311,,3.0,CONDO,Manhattan,0
799000.0,5161.072121624084,,2.0,CONDO,Manhattan,0
1750000.0,11303.975235096555,,1.0,CONDO,Manhattan,0
4495000.0,29035.067818148007,,3.0,CONDO,Manhattan,0
1349000.0,8713.75005265443,,2.0,CONDO,Manhattan,0
1650000.0,10658.033793091035,,2.0,CONDO,Manhattan,0
3650000.0,23576.86263320138,,3.0,CONDO,Manhattan,0
42000000.0,271295.4056423173,,6.0,TOWNHOUSE,Manhattan,0
1349000.0,8713.75005265443,,1.0,CONDO,Manhattan,0
3850000.0,24868.745517212417,,3.0,CONDO,Manhattan,0
1825000.0,11788.43131660069,,2.0,CONDO,Manhattan,0
3300000.0,21316.067586182075,,3.0,CONDO,Manhattan,0
3500000.0,22607.95047019311,,3.0,CONDO,Manhattan,0
12700000.0,82034.5631347007,,4.0,SINGLE_FAMILY,Manhattan,0
2950000.0,19055.272539162757,,3.0,CONDO,Manhattan,0
1595000.0,10302.765999988003,,1.0,CONDO,Manhattan,0
4250000.0,27452.511285234486,,4.0,CONDO,Manhattan,0
18750000.0,121114.02037603449,,5.0,CONDO,Manhattan,0
7950000.0,51352.34463943864,,3.0,CONDO,Manhattan,0
3650000.0,23576.86263320138,,3.0,CONDO,Manhattan,0
4350000.0,28098.45272724001,,4.0,CONDO,Manhattan,0
950000.0,6136.4436990524155,,1.0,CONDO,Manhattan,0
3300000.0,21316.067586182075,,3.0,CONDO,Manhattan,0
2500000.0,16148.536050137936,,2.0,CONDO,Manhattan,0
639000.0,4127.565814415256,,1.0,CONDO,Manhattan,0
13500000.0,87202.09467074486,,3.0,CONDO,Manhattan,0
24000000.0,155025.94608132413,,6.0,CONDO,Manhattan,0
19550000.0,126281.55191207865,,4.0,CONDO,Manhattan,0
2950000.0,19055.272539162757,,2.0,CONDO,Manhattan,0
415000.0,2680.656984322897,,0.0,CONDO,Manhattan,0
4500000.0,29067.364890248282,,3.0,CONDO,Manhattan,0
1335000.0,8623.318250773656,,1.0,CONDO,Manhattan,0
2385000.0,15405.703391831586,,2.0,CONDO,Manhattan,0
3995000.0,25805.360608120416,,3.0,CONDO,Manhattan,0
8950000.0,57811.75905949381,,3.0,CONDO,Manhattan,0
1050000.0,6782.385141057932,,1.0,CONDO,Manhattan,0
8975000.0,57973.24441999518,,4.0,CONDO,Manhattan,0
5995000.0,38724.18944823077,,3.0,CONDO,Manhattan,0
738000.0,4767.0478420007175,,2.0,CONDO,Manhattan,0
749000.0,4838.101400621325,,0.0,CONDO,Manhattan,0
6995000.0,45183.603868285936,,2.0,CONDO,Manhattan,0
1085000.0,7008.464645759863,,1.0,CONDO,Manhattan,0
1875000.0,12111.402037603451,,2.0,CONDO,Manhattan,0
2150000.0,13887.741003118623,,2.0,CONDO,Manhattan,0
1250000.0,8074.268025068967,,1.0,CONDO,Manhattan,0
2595000.0,16762.180420043176,,2.0,CONDO,Manhattan,0
449000.0,2900.277074604773,,0.0,CONDO,Manhattan,0
1199000.0,7744.837889646154,,1.0,CONDO,Manhattan,0
8950000.0,57811.75905949381,,5.0,TOWNHOUSE,Manhattan,0
4295000.0,27743.184934136967,,3.0,CONDO,Manhattan,0
10500000.0,67823.85141057933,,3.0,CONDO,Manhattan,0
1450000.0,9366.150909080005,,1.0,CONDO,Manhattan,0
435000.0,2809.845272724001,,0.0,CONDO,Manhattan,0
2650000.0,17117.44821314621,,2.0,CONDO,Manhattan,0
18250000.0,117884.31316600693,,5.0,TOWNHOUSE,Manhattan,0
5750000.0,37141.63291531725,,4.0,CONDO,Manhattan,0
8995000.0,58102.43270839629,,6.0,CONDO,Manhattan,0
1575000.0,10173.577711586899,,2.0,CONDO,Manhattan,0
1450000.0,9366.150909080005,,1.0,CONDO,Manhattan,0
2341500.0,15124.718864559187,,1.0,CONDO,Manhattan,0
4495000.0,29035.067818148007,,3.0,CONDO,Manhattan,0
1395000.0,9010.883115976967,,1.0,CONDO,Manhattan,0
3950000.0,25514.686959217936,,3.0,CONDO,Manhattan,0
942000.0,6084.768383691974,,1.0,CONDO,Manhattan,0
1600000.0,10335.063072088278,,2.0,CONDO,Manhattan,0
1100000.0,7105.355862060691,,1.0,CONDO,Manhattan,0
2295000.0,14824.356094026623,,2.0,CONDO,Manhattan,0
5800000.0,37464.60363632002,,3.0,CONDO,Manhattan,0
2750000.0,17763.389655151732,,2.0,CONDO,Manhattan,0
1200000.0,7751.297304066208,,1.0,CONDO,Manhattan,0
2257500.0,14582.128053274551,,1.0,CONDO,Manhattan,0
1400000.0,9043.180188077244,,3.0,CONDO,Manhattan,0
999000.0,6452.955005635118,,3.0,CONDO,Manhattan,0
4000000.0,25837.6576802207,,3.0,CONDO,Manhattan,0
3095000.0,19991.887630070763,,3.0,CONDO,Manhattan,0
1375000.0,8881.694827575864,,1.0,CONDO,Manhattan,0
1450000.0,9366.150909080005,,2.0,CONDO,Manhattan,0
2500000.0,16148.536050137936,,2.0,CONDO,Manhattan,0
575000.0,3714.163291531725,,2.0,CONDO,Manhattan,0
2195000.0,14178.414652021109,,2.0,CONDO,Manhattan,0
749000.0,4838.101400621325,,1.0,CONDO,Manhattan,0
510000.0,3294.3013542281383,,2.0,CONDO,Manhattan,0
2695000.0,17408.12186204869,,3.0,CONDO,Manhattan,0
235000.0,1517.9623887129658,,0.0,CONDO,Manhattan,0
7325000.0,47315.21062690415,,5.0,TOWNHOUSE,Manhattan,0
2250000.0,14533.682445124141,,2.0,CONDO,Manhattan,0
7350000.0,47476.695987405525,,6.0,MULTI_FAMILY,Manhattan,0
699000.0,4515.130679618566,,4.0,CONDO,Manhattan,0
485000.0,3132.815993726759,,0.0,CONDO,Manhattan,0
275000.0,1776.3389655151727,,0.0,CONDO,Manhattan,0
595000.0,3843.351579932829,,2.0,CONDO,Manhattan,0
1075000.0,6943.870501559311,,1.0,CONDO,Manhattan,0
3750000.0,24222.804075206903,,2.0,CONDO,Manhattan,0
2100000.0,13564.770282115864,,6.0,MULTI_FAMILY,Manhattan,0
1275000.0,8235.753385570346,,1.0,CONDO,Manhattan,0
2375000.0,15341.109247631035,,1.0,CONDO,Manhattan,0
1699000.0,10974.54509967374,,7.0,MULTI_FAMILY,Manhattan,0
1375000.0,8881.694827575864,,2.0,CONDO,Manhattan,0
13100000.0,84618.32890272279,,4.0,CONDO,Manhattan,0
7490000.0,48381.01400621325,,4.0,CONDO,Manhattan,0
800000.0,5167.531536044139,,2.0,CONDO,Manhattan,0
899000.0,5807.013563629602,,1.0,CONDO,Manhattan,0
3950000.0,25514.686959217936,,3.0,CONDO,Manhattan,0
850000.0,5490.502257046897,,1.0,CONDO,Manhattan,0
1059000.0,6840.5198708384305,,2.0,CONDO,Manhattan,0
795000.0,5135.2344639438625,,1.0,CONDO,Manhattan,0
4500000.0,29067.364890248282,,4.0,CONDO,Manhattan,0
1795000.0,11594.648883999038,,2.0,CONDO,Manhattan,0
1375000.0,8881.694827575864,,2.0,APARTMENT,Manhattan,0
1745000.0,11271.678162996279,,2.0,CONDO,Manhattan,0
515000.0,3326.5984263284145,,0.0,CONDO,Manhattan,0
3659000.0,23634.99736298188,,2.0,CONDO,Manhattan,0
499000.0,3223.2477956075318,,3.0,CONDO,Manhattan,0
4370000.0,28227.641015641108,,3.0,CONDO,Manhattan,0
625000.0,4037.134012534484,,1.0,CONDO,Manhattan,0
2795000.0,18054.06330405421,,2.0,CONDO,Manhattan,0
739000.0,4773.507256420773,,3.0,CONDO,Manhattan,0
3495000.0,22575.653398092836,,2.0,CONDO,Manhattan,0
24000000.0,155025.94608132413,,6.0,CONDO,Manhattan,0
7999000.0,51668.85594602134,,4.0,CONDO,Manhattan,0
595000.0,3843.351579932829,,2.0,CONDO,Manhattan,0
3000000.0,19378.243260165516,,2.0,CONDO,Manhattan,0
1100000.0,7105.355862060691,,2.0,CONDO,Manhattan,0
949000.0,6129.98428463236,,1.0,CONDO,Manhattan,0
5990000.0,38691.89237613049,,9.0,MULTI_FAMILY,Manhattan,0
525000.0,3391.192570528966,,0.0,CONDO,Manhattan,0
1285000.0,8300.3475297709,,1.0,CONDO,Manhattan,0
4495000.0,29035.067818148007,,3.0,CONDO,Manhattan,0
685000.0,4424.698877737795,,2.0,CONDO,Manhattan,0
750000.0,4844.560815041379,,2.0,CONDO,Manhattan,0
2100000.0,13564.770282115864,,2.0,CONDO,Manhattan,0
5900000.0,38110.545078325515,,5.0,CONDO,Manhattan,0
575000.0,3714.163291531725,,0.0,CONDO,Manhattan,0
475000.0,3068.2218495262077,,2.0,CONDO,Manhattan,0
1375000.0,8881.694827575864,,1.0,CONDO,Manhattan,0
1095000.0,7073.058789960415,,1.0,CONDO,Manhattan,0
440000.0,2842.1423448242767,,0.0,CONDO,Manhattan,0
3995000.0,25805.360608120416,,11.0,MULTI_FAMILY,Manhattan,0
1599000.0,10328.603657668224,,2.0,CONDO,Manhattan,0
995000.0,6427.117347954897,,2.0,CONDO,Manhattan,0
3999000.0,25831.19826580064,,2.0,CONDO,Manhattan,0
2990000.0,19313.649115964967,,6.0,TOWNHOUSE,Manhattan,0
1750000.0,11303.975235096555,,2.0,CONDO,Manhattan,0
1795000.0,11594.648883999038,,1.0,CONDO,Manhattan,0
13000000.0,83972.38746071726,,4.0,CONDO,Manhattan,0
395000.0,2551.4686959217943,,1.0,CONDO,Manhattan,0
6850000.0,44246.98877737794,,3.0,CONDO,Manhattan,0
18000000.0,116269.45956099313,,4.0,CONDO,Manhattan,0
525000.0,3391.192570528966,,1.0,CONDO,Manhattan,0
569000.0,3675.406805011394,,1.0,CONDO,Manhattan,0
3955000.0,25546.984031318207,,2.0,CONDO,Manhattan,0
849000.0,5484.042842626844,,0.0,CONDO,Manhattan,0
1100000.0,7105.355862060691,,2.0,CONDO,Manhattan,0
1250000.0,8074.268025068967,,3.0,CONDO,Manhattan,0
3790000.0,24481.1806520091,,2.0,CONDO,Manhattan,0
560000.0,3617.2720752308974,,0.0,CONDO,Manhattan,0
899000.0,5807.013563629602,,2.0,CONDO,Manhattan,0
829500.0,5358.084261435766,,3.0,CONDO,Manhattan,0
8360000.0,54000.70455166126,,3.0,CONDO,Manhattan,0
4495000.0,29035.067818148007,,5.0,CONDO,Manhattan,0
11600000.0,74929.20727264004,,4.0,CONDO,Manhattan,0
775000.0,5006.04617554276,,2.0,CONDO,Manhattan,0
2000000.0,12918.82884011035,,2.0,CONDO,Manhattan,0
1350000.0,8720.209467074485,,1.0,CONDO,Manhattan,0
475000.0,3068.2218495262077,,0.0,CONDO,Manhattan,0
415000.0,2680.656984322897,,2.0,CONDO,Manhattan,0
929000.0,6000.795996231256,,1.0,CONDO,Manhattan,0
3750000.0,24222.804075206903,,2.0,CONDO,Manhattan,0
5995000.0,38724.18944823077,,4.0,SINGLE_FAMILY,Manhattan,0
630000.0,4069.4310846347603,,2.0,CONDO,Manhattan,0
2750000.0,17763.389655151732,,2.0,CONDO,Manhattan,0
525000.0,3391.192570528966,,1.0,CONDO,Manhattan,0
1249000.0,8067.808610648913,,1.0,CONDO,Manhattan,0
995000.0,6427.117347954897,,2.0,CONDO,Manhattan,0
899000.0,5807.013563629602,,1.0,CONDO,Manhattan,0
19999500.0,129185.05869389346,,6.0,TOWNHOUSE,Manhattan,0
2750000.0,17763.389655151732,,2.0,CONDO,Manhattan,0
1195000.0,7719.0002319659325,,2.0,CONDO,Manhattan,0
2675000.0,17278.93357364759,,2.0,CONDO,Manhattan,0
725000.0,4683.075454540001,,1.0,CONDO,Manhattan,0
1295000.0,8364.94167397145,,2.0,APARTMENT,Manhattan,0
3100000.0,20024.18470217104,,8.0,MULTI_FAMILY,Manhattan,0
6400000.0,41340.25228835311,,6.0,CONDO,Manhattan,0
595000.0,3843.351579932829,,0.0,CONDO,Manhattan,0
12200000.0,78804.85592467313,,4.0,CONDO,Manhattan,0
560000.0,3617.2720752308974,,0.0,CONDO,Manhattan,0
1550000.0,10012.09235108552,,1.0,CONDO,Manhattan,0
2195000.0,14178.414652021109,,1.0,CONDO,Manhattan,0
7495000.0,48413.311078313534,,5.0,CONDO,Manhattan,0
3475000.0,22446.465109691733,,5.0,TOWNHOUSE,Manhattan,0
1450000.0,9366.150909080005,,1.0,CONDO,Manhattan,0
1550000.0,10012.09235108552,,1.0,CONDO,Manhattan,0
24800000.0,160193.4776173683,,6.0,TOWNHOUSE,Manhattan,0
3795000.0,24513.47772410939,,3.0,CONDO,Manhattan,0
1200000.0,7751.297304066208,,1.0,CONDO,Manhattan,0
495000.0,3197.4101379273106,,0.0,CONDO,Manhattan,0
2195000.0,14178.414652021109,,2.0,CONDO,Manhattan,0
690000.0,4456.99594983807,,2.0,CONDO,Manhattan,0
2470000.0,15954.753617536277,,2.0,CONDO,Manhattan,0
4265000.0,27549.40250153532,,3.0,CONDO,Manhattan,0
439000.0,2835.682930404221,,0.0,CONDO,Manhattan,0
1250000.0,8074.268025068967,,2.0,CONDO,Manhattan,0
899000.0,5807.013563629602,,0.0,CONDO,Manhattan,0
1350000.0,8720.209467074485,,2.0,APARTMENT,Manhattan,0
339000.0,2189.741488398704,,0.0,CONDO,Manhattan,0
1995000.0,12886.53176801007,,12.0,MULTI_FAMILY,Manhattan,0
935000.0,6039.5524827515865,,1.0,CONDO,Manhattan,0
895000.0,5781.175905949381,,2.0,CONDO,Manhattan,0
2375000.0,15341.109247631035,,2.0,CONDO,Manhattan,0
1185000.0,7654.406087765381,,2.0,CONDO,Manhattan,0
900000.0,5813.4729780496555,,1.0,CONDO,Manhattan,0
565000.0,3649.5691473311736,,2.0,CONDO,Manhattan,0
1250000.0,8074.268025068967,,1.0,CONDO,Manhattan,0
600000.0,3875.648652033104,,2.0,CONDO,Manhattan,0
1900000.0,12272.887398104831,,2.0,CONDO,Manhattan,0
2800000.0,18086.360376154487,,11.0,MULTI_FAMILY,Manhattan,0
710000.0,4586.184238239173,,1.0,CONDO,Manhattan,0
799000.0,5161.072121624084,,2.0,CONDO,Manhattan,0
760000.0,4909.1549592419315,,2.0,CONDO,Manhattan,0
2395000.0,15470.297536032142,,3.0,CONDO,Manhattan,0
650000.0,4198.619373035863,,1.0,CONDO,Manhattan,0
995000.0,6427.117347954897,,2.0,CONDO,Manhattan,0
610000.0,3940.242796233656,,2.0,CONDO,Manhattan,0
4895000.0,31618.83358617008,,3.0,TOWNHOUSE,Manhattan,0
385000.0,2486.874551721242,,2.0,CONDO,Manhattan,0
575000.0,3714.163291531725,,0.0,CONDO,Manhattan,0
599000.0,3869.1892376130486,,2.0,CONDO,Manhattan,0
6995000.0,45183.603868285936,,2.0,CONDO,Manhattan,0
1250000.0,8074.268025068967,,2.0,CONDO,Manhattan,0
2095000.0,13532.473210015589,,20.0,MULTI_FAMILY,Manhattan,0
4700000.0,30359.247774259315,,3.0,CONDO,Manhattan,0
675000.0,4360.104733537241,,2.0,CONDO,Manhattan,0
779000.0,5031.88383322298,,1.0,APARTMENT,Manhattan,0
549000.0,3546.2185166102904,,2.0,CONDO,Manhattan,0
650000.0,4198.619373035863,,1.0,CONDO,Manhattan,0
225000.0,1453.3682445124139,,1.0,CONDO,Manhattan,0
4300000.0,27775.482006237253,,3.0,CONDO,Manhattan,0
329000.0,2125.147344198152,,2.0,CONDO,Manhattan,0
565000.0,3649.5691473311736,,1.0,CONDO,Manhattan,0
450000.0,2906.7364890248277,,2.0,CONDO,Manhattan,0
210000.0,1356.4770282115867,,1.0,CONDO,Manhattan,0
750000.0,4844.560815041379,,1.0,CONDO,Manhattan,0
825000.0,5329.016896545519,,3.0,CONDO,Manhattan,0
2995000.0,19345.946188065245,,2.0,CONDO,Manhattan,0
665000.0,4295.510589336692,,2.0,CONDO,Manhattan,0
1200000.0,7751.297304066208,,3.0,CONDO,Manhattan,0
975000.0,6297.929059553794,,3.0,CONDO,Manhattan,0
38000000.0,245457.7479620966,,5.0,CONDO,Manhattan,0
2800000.0,18086.360376154487,,11.0,MULTI_FAMILY,Manhattan,0
499000.0,3223.2477956075318,,0.0,CONDO,Manhattan,0
1295000.0,8364.94167397145,,2.0,CONDO,Manhattan,0
595000.0,3843.351579932829,,2.0,CONDO,Manhattan,0
4995000.0,32264.775028175594,,3.0,CONDO,Manhattan,0
3500000.0,22607.95047019311,,8.0,MULTI_FAMILY,Manhattan,0
265000.0,1711.744821314621,,0.0,CONDO,Manhattan,0
405000.0,2616.062840122345,,2.0,CONDO,Manhattan,0
6950000.0,44892.93021938347,,3.0,CONDO,Manhattan,0
2995000.0,19345.946188065245,,4.0,MULTI_FAMILY,Manhattan,0
2600000.0,16794.47749214345,,3.0,CONDO,Manhattan,0
850000.0,5490.502257046897,,2.0,CONDO,Manhattan,0
2600000.0,16794.47749214345,,1.0,CONDO,Manhattan,0
2225000.0,14372.19708462276,,5.0,TOWNHOUSE,Manhattan,0
440000.0,2842.1423448242767,,0.0,CONDO,Manhattan,0
1695000.0,10948.70744199352,,2.0,TOWNHOUSE,Manhattan,0
339000.0,2189.741488398704,,0.0,CONDO,Manhattan,0
1680000.0,10851.816225692692,,3.0,CONDO,Manhattan,0
19500000.0,125958.5811910759,,5.0,TOWNHOUSE,Manhattan,0
799000.0,5161.072121624084,,2.0,CONDO,Manhattan,0
60000000.0,387564.8652033104,,10.0,TOWNHOUSE,Manhattan,0
375000.0,2422.2804075206896,,1.0,CONDO,Manhattan,0
19500000.0,125958.5811910759,,5.0,SINGLE_FAMILY,Manhattan,0
265000.0,1711.744821314621,,3.0,CONDO,Manhattan,0
949000.0,6129.98428463236,,1.0,CONDO,Manhattan,0
3550000.0,22930.921191195863,,2.0,CONDO,Manhattan,0
587500.0,3794.9059717824152,,2.0,CONDO,Manhattan,0
499000.0,3223.2477956075318,,0.0,CONDO,Manhattan,0
2795000.0,18054.06330405421,,2.0,CONDO,Manhattan,0
599000.0,3869.1892376130486,,1.0,CONDO,Manhattan,0
4315000.0,27872.373222538077,,2.0,CONDO,Manhattan,0
1099000.0,7098.8964476406345,,2.0,CONDO,Manhattan,0
599000.0,3869.1892376130486,,2.0,CONDO,Manhattan,0
829000.0,5354.854554225739,,1.0,CONDO,Manhattan,0
1695000.0,10948.70744199352,,2.0,CONDO,Manhattan,0
659000.0,4256.75410281636,,2.0,CONDO,Manhattan,0
825000.0,5329.016896545519,,2.0,CONDO,Manhattan,0
1175000.0,7589.811943564829,,1.0,CONDO,Manhattan,0
449999.0,2906.7300296104077,,1.0,CONDO,Manhattan,0
3940000.0,25450.092815017382,,2.0,CONDO,Manhattan,0
5500000.0,35526.779310303464,,4.0,CONDO,Manhattan,0
1635000.0,10561.142576790207,,5.0,MULTI_FAMILY,Manhattan,0
849000.0,5484.042842626844,,1.0,CONDO,Manhattan,0
799000.0,5161.072121624084,,1.0,CONDO,Manhattan,0
299999.0,1937.817866602132,,2.0,CONDO,Manhattan,0
4950000.0,31974.10137927311,,3.0,CONDO,Manhattan,0
685000.0,4424.698877737795,,1.0,CONDO,Manhattan,0
599000.0,3869.1892376130486,,0.0,CONDO,Manhattan,0
16900000.0,109164.10369893243,,6.0,SINGLE_FAMILY,Manhattan,0
439000.0,2835.682930404221,,0.0,CONDO,Manhattan,0
575000.0,3714.163291531725,,1.0,CONDO,Manhattan,0
2500000.0,16148.536050137936,,4.0,CONDO,Manhattan,0
379000.0,2448.118065200911,,0.0,CONDO,Manhattan,0
1845000.0,11917.619605001797,,2.0,APARTMENT,Manhattan,0
2495000.0,16116.238978037658,,2.0,CONDO,Manhattan,0
1250000.0,8074.268025068967,,1.0,CONDO,Manhattan,0
580000.0,3746.4603636320007,,0.0,CONDO,Manhattan,0
1395000.0,9010.883115976967,,2.0,CONDO,Manhattan,0
929000.0,6000.795996231256,,0.0,CONDO,Manhattan,0
740000.0,4779.966670840829,,1.0,CONDO,Manhattan,0
6750000.0,43601.047335372416,,3.0,CONDO,Manhattan,0
1249000.0,8067.808610648913,,1.0,CONDO,Manhattan,0
3249000.0,20986.63745075926,,2.0,CONDO,Manhattan,0
3000000.0,19378.243260165516,,4.0,CONDO,Manhattan,0
1685000.0,10884.113297792968,,1.0,CONDO,Manhattan,0
695000.0,4489.293021938344,,0.0,CONDO,Manhattan,0
1525000.0,9850.606990584141,,1.0,CONDO,Manhattan,0
525000.0,3391.192570528966,,0.0,CONDO,Manhattan,0
3825000.0,24707.26015671104,,2.0,CONDO,Manhattan,0
650000.0,4198.619373035863,,0.0,CONDO,Manhattan,0
4250000.0,27452.511285234486,,1.0,CONDO,Manhattan,0
5250000.0,33911.925705289665,,1.0,CONDO,Manhattan,0
2200000.0,14210.711724121382,,3.0,CONDO,Manhattan,0
1875000.0,12111.402037603451,,2.0,CONDO,Manhattan,0
1595000.0,10302.765999988003,,1.0,CONDO,Manhattan,0
1950000.0,12595.858119107588,,2.0,CONDO,Manhattan,0
1850000.0,11949.91667710207,,3.0,CONDO,Manhattan,0
1475000.0,9527.636269581379,,2.0,CONDO,Manhattan,0
3880000.0,25062.527949814077,,2.0,CONDO,Manhattan,0
949000.0,6129.98428463236,,1.0,CONDO,Manhattan,0
11850000.0,76544.06087765381,,4.0,CONDO,Manhattan,0
415000.0,2680.656984322897,,0.0,CONDO,Manhattan,0
3400000.0,21962.00902818759,,2.0,CONDO,Manhattan,0
525000.0,3391.192570528966,,0.0,CONDO,Manhattan,0
8350000.0,53936.110407460714,,3.0,CONDO,Manhattan,0
1495000.0,9656.824557982483,,2.0,CONDO,Manhattan,0
9600000.0,62010.378432529666,,3.0,CONDO,Manhattan,0
1575000.0,10173.577711586899,,2.0,CONDO,Manhattan,0
4995000.0,32264.775028175594,,4.0,CONDO,Manhattan,0
1650000.0,10658.033793091035,,1.0,CONDO,Manhattan,0
3999999.0,25837.651220806274,,4.0,CONDO,Manhattan,0
1575000.0,10173.577711586899,,2.0,CONDO,Manhattan,0
325000.0,2099.3096865179314,,1.0,CONDO,Manhattan,0
845000.0,5458.205184946622,,1.0,CONDO,Manhattan,0
15000000.0,96891.2163008276,,13.0,MULTI_FAMILY,Manhattan,0
799000.0,5161.072121624084,,1.0,CONDO,Manhattan,0
7800000.0,50383.43247643035,,7.0,TOWNHOUSE,Manhattan,0
1250000.0,8074.268025068967,,3.0,CONDO,Manhattan,0
25000000.0,161485.36050137936,,5.0,CONDO,Manhattan,0
4800000.0,31005.189216264833,,2.0,CONDO,Manhattan,0
5700000.0,36818.662194314486,,3.0,CONDO,Manhattan,0
2775000.0,17924.875015653106,,2.0,CONDO,Manhattan,0
3100000.0,20024.18470217104,,2.0,CONDO,Manhattan,0
14000000.0,90431.80188077244,,4.0,SINGLE_FAMILY,Manhattan,0
12000000.0,77512.97304066207,,6.0,TOWNHOUSE,Manhattan,0
7779000.0,50247.7847736092,,2.0,CONDO,Manhattan,0
33500000.0,216390.38307184828,,5.0,CONDO,Manhattan,0
15995000.0,103318.3336487825,,4.0,CONDO,Manhattan,0
359000.0,2318.9297767998073,,0.0,CONDO,Manhattan,0
825000.0,5329.016896545519,,1.0,CONDO,Manhattan,0
725000.0,4683.075454540001,,1.0,CONDO,Manhattan,0
3250000.0,20993.09686517932,,3.0,CONDO,Manhattan,0
750000.0,4844.560815041379,,1.0,CONDO,Manhattan,0
55000000.0,355267.79310303455,,6.0,TOWNHOUSE,Manhattan,0
1195000.0,7719.0002319659325,,3.0,CONDO,Manhattan,0
699000.0,4515.130679618566,,0.0,CONDO,Manhattan,0
695000.0,4489.293021938344,,2.0,CONDO,Manhattan,0
800000.0,5167.531536044139,,1.0,CONDO,Manhattan,0
495000.0,3197.4101379273106,,0.0,CONDO,Manhattan,0
1525000.0,9850.606990584141,,0.0,CONDO,Manhattan,0
795000.0,5135.2344639438625,,2.0,CONDO,Manhattan,0
1100000.0,7105.355862060691,,1.0,CONDO,Manhattan,0
2250000.0,14533.682445124141,,3.0,CONDO,Manhattan,0
999000.0,6452.955005635118,,2.0,CONDO,Manhattan,0
749000.0,4838.101400621325,,1.0,CONDO,Manhattan,0
27500000.0,177633.89655151727,,7.0,TOWNHOUSE,Manhattan,0
350000.0,2260.795047019311,,0.0,CONDO,Manhattan,0
625000.0,4037.134012534484,,1.0,CONDO,Manhattan,0
880000.0,5684.2846896485535,,1.0,CONDO,Manhattan,0
1290000.0,8332.644601871174,,2.0,APARTMENT,Manhattan,0
399999.0,2583.759308607649,,1.0,CONDO,Manhattan,0
1095000.0,7073.058789960415,,1.0,CONDO,Manhattan,0
16500000.0,106580.33793091038,,4.0,CONDO,Manhattan,0
2600000.0,16794.47749214345,,4.0,MULTI_FAMILY,Manhattan,0
525000.0,3391.192570528966,,0.0,CONDO,Manhattan,0
549000.0,3546.2185166102904,,1.0,CONDO,Manhattan,0
750000.0,4844.560815041379,,2.0,CONDO,Manhattan,0
1495000.0,9656.824557982483,,3.0,CONDO,Manhattan,0
3750000.0,24222.804075206903,,4.0,CONDO,Manhattan,0
1350000.0,8720.209467074485,,3.0,CONDO,Manhattan,0
3200000.0,20670.12614417656,,3.0,CONDO,Manhattan,0
1575000.0,10173.577711586899,,1.0,CONDO,Manhattan,0
550000.0,3552.677931030345,,0.0,CONDO,Manhattan,0
2195000.0,14178.414652021109,,2.0,CONDO,Manhattan,0
550000.0,3552.677931030345,,2.0,CONDO,Manhattan,0
659000.0,4256.75410281636,,0.0,CONDO,Manhattan,0
515000.0,3326.5984263284145,,1.0,CONDO,Manhattan,0
2750000.0,17763.389655151732,,2.0,CONDO,Manhattan,0
635000.0,4101.7281567350365,,1.0,CONDO,Manhattan,0
1375000.0,8881.694827575864,,1.0,CONDO,Manhattan,0
4200000.0,27129.540564231727,,4.0,MULTI_FAMILY,Manhattan,0
1650000.0,10658.033793091035,,3.0,APARTMENT,Manhattan,0
545000.0,3520.3808589300697,,0.0,CONDO,Manhattan,0
4500000.0,29067.364890248282,,3.0,CONDO,Manhattan,0
325000.0,2099.3096865179314,,0.0,CONDO,Manhattan,0
2395000.0,15470.297536032142,,3.0,APARTMENT,Manhattan,0
360000.0,2325.3891912198624,,3.0,CONDO,Manhattan,0
1450000.0,9366.150909080005,,2.0,CONDO,Manhattan,0
335000.0,2163.9038307184837,,2.0,CONDO,Manhattan,0
1395000.0,9010.883115976967,,1.0,CONDO,Manhattan,0
999999.0,6459.407960640754,,11.0,MULTI_FAMILY,Manhattan,0
1995000.0,12886.53176801007,,2.0,CONDO,Manhattan,0
578000.0,3733.5415347918897,,2.0,CONDO,Manhattan,0
995000.0,6427.117347954897,,1.0,CONDO,Manhattan,0
250000.0,1614.8536050137936,,2.0,CONDO,Manhattan,0
